SCED Time Stamp,0,3,5,7,9,11,14,17,18,23,24,25,26,30,31,33,35,39,41,45,48,53,54,55,58,60,61,64,65,69,71,72,73,75,76,79,84,86,88,89,90,91,98,99,102,103,104,106,109,110,111,112,115
2023-06-23 11:00:00,100.0,100.0,70.0,100.0,550.0,185.0,23.25886,51.83907000000001,100.0,100.0,320.0,50.5202675,100.0,107.0,100.0,100.0,100.0,77.6525025,100.0,119.0,304.0,148.0,129.11185,123.30376000000001,255.0,260.0,100.0,62.9108425,492.0,51.8477525,100.0,100.0,100.0,100.0,100.0,577.0,78.67,40.120000000000005,129.4000025,100.0,100.0,100.0,158.3231025,352.0,149.9825,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-23 12:00:00,100.0,100.0,70.25,100.0,550.0,185.0,20.73927,30.8092,100.0,100.0,320.0,33.206975,100.0,107.0,100.0,100.0,100.0,73.3925025,100.0,119.0,304.0,148.0,185.45189,190.94939,255.0,260.0,100.0,66.0037325,492.0,58.6407525,100.0,100.0,100.0,100.0,100.0,577.0,96.77,49.19,129.3750025,100.0,100.0,100.0,156.3688975,352.0,149.9725,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-23 13:00:00,100.0,100.0,68.625,100.0,550.0,185.0,75.10683,124.57,100.0,100.0,320.0,36.797245000000004,100.0,107.0,100.0,100.0,100.0,145.200005,100.0,119.0,304.0,148.0,151.43403,154.69154,255.0,260.0,100.0,74.4797275,492.0,57.4760025,100.0,100.0,100.0,100.0,100.0,577.0,124.53,107.4,129.350005,100.0,100.0,100.0,157.01165,352.0,149.7375,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-23 14:00:00,100.0,100.0,71.5,100.0,550.0,185.0,106.62709000000001,205.56204,100.0,100.0,320.0,32.1140475,100.0,107.0,100.0,100.0,100.0,154.960005,100.0,119.0,304.0,148.0,131.03688,130.56333,255.0,260.0,100.0,72.5376025,492.0,67.664005,100.0,100.0,100.0,100.0,100.0,577.0,128.74,121.05,129.250005,100.0,100.0,100.0,157.687445,352.0,137.35999999999999,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-23 15:00:00,100.0,100.0,60.625,100.0,550.0,185.0,58.02329,129.93499,100.0,100.0,320.0,10.0209475,100.0,107.0,100.0,100.0,100.0,156.1725,100.0,119.0,304.0,148.0,244.38839000000002,248.649,255.0,260.0,100.0,91.41927,492.0,64.274005,100.0,100.0,100.0,100.0,100.0,577.0,141.49,130.32,129.000005,100.0,100.0,100.0,148.19783,352.0,119.9825,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-23 16:00:00,100.0,100.0,31.025,100.0,550.0,185.0,30.436700000000002,61.28763,100.0,100.0,320.0,0.3829225,100.0,107.0,100.0,100.0,100.0,99.837505,100.0,119.0,304.0,148.0,321.13829999999996,328.35067,255.0,260.0,100.0,81.81916,492.0,64.2505025,100.0,100.0,100.0,100.0,100.0,577.0,144.01999999999998,129.99,124.2,100.0,100.0,100.0,149.2509625,352.0,84.845,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-23 17:00:00,100.0,100.0,9.6,100.0,550.0,185.0,32.38171,65.61552,100.0,100.0,320.0,0.886155,100.0,107.0,100.0,100.0,100.0,87.7625,100.0,119.0,304.0,148.0,213.79552999999999,213.79209,255.0,260.0,100.0,80.7343525,492.0,58.69775,100.0,100.0,100.0,100.0,100.0,577.0,144.23000000000002,135.38,115.925,100.0,100.0,100.0,146.0590375,352.0,85.0575,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-23 18:00:00,100.0,100.0,3.0,100.0,550.0,185.0,67.24855,105.35543,100.0,100.0,320.0,0.6207625,100.0,107.0,100.0,100.0,100.0,51.7600025,100.0,119.0,304.0,148.0,253.53493000000003,245.57038,255.0,260.0,100.0,68.88715,492.0,44.158,100.0,100.0,100.0,100.0,100.0,577.0,140.28,144.49,97.425,100.0,100.0,100.0,99.62284,352.0,136.4375,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-23 19:00:00,100.0,100.0,1.175,100.0,550.0,185.0,66.07675,160.75686000000002,100.0,100.0,320.0,0.10769999999999999,100.0,107.0,100.0,100.0,100.0,38.337500000000006,100.0,119.0,304.0,148.0,250.3827,260.07542,255.0,260.0,100.0,29.8608575,492.0,18.8,100.0,100.0,100.0,100.0,100.0,577.0,125.23,134.21,54.025,100.0,100.0,100.0,9.0080125,352.0,79.07000000000001,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-23 20:00:00,100.0,100.0,2.975,100.0,550.0,185.0,87.02598,150.75605,100.0,100.0,320.0,0.79173,100.0,107.0,100.0,100.0,100.0,4.02,100.0,119.0,304.0,148.0,200.60023999999999,197.50242,255.0,260.0,100.0,1.501195,492.0,1.2985,100.0,100.0,100.0,100.0,100.0,577.0,122.38,115.6,2.6750000000000003,100.0,100.0,100.0,0.4399275,352.0,15.55,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
